,Computer,Block,Day,Trial,Plates,location,animal,start,end,lardist,stdate,sttime
11755,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,360,420,227.9,12/07/2016,11:39:54
11724,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,360,420,147.3,12/07/2016,11:39:53
11725,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,360,420,372.5,12/07/2016,11:39:53
11726,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,360,420,267,12/07/2016,11:39:53
11727,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,360,420,198.7,12/07/2016,11:39:53
11728,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,360,420,473.4,12/07/2016,11:39:53
11729,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,360,420,312.3,12/07/2016,11:39:53
11730,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,360,420,202.5,12/07/2016,11:39:53
11731,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,360,420,230.9,12/07/2016,11:39:53
11732,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,360,420,357.9,12/07/2016,11:39:53
11733,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,360,420,277.5,12/07/2016,11:39:53
11734,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,360,420,203.8,12/07/2016,11:39:53
11735,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,360,420,337.8,12/07/2016,11:39:53
11736,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,360,420,213.3,12/07/2016,11:39:53
11737,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,360,420,237,12/07/2016,11:39:54
11738,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,360,420,293.6,12/07/2016,11:39:54
11739,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,360,420,140.4,12/07/2016,11:39:54
11772,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,420,480,177.2,12/07/2016,11:40:54
11773,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,420,480,341.5,12/07/2016,11:40:54
11774,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,420,480,326.3,12/07/2016,11:40:54
11775,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,420,480,71.8,12/07/2016,11:40:54
11776,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,420,480,282,12/07/2016,11:40:54
11777,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,420,480,236.5,12/07/2016,11:40:54
11778,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,420,480,327.9,12/07/2016,11:40:54
11779,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,420,480,213.4,12/07/2016,11:40:54
11780,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,420,480,187,12/07/2016,11:40:54
11781,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,420,480,273.8,12/07/2016,11:40:54
11782,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,420,480,210.6,12/07/2016,11:40:54
11783,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,420,480,394.4,12/07/2016,11:40:54
11784,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,420,480,446.1,12/07/2016,11:40:54
11785,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,420,480,241.2,12/07/2016,11:40:54
11786,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,420,480,121.3,12/07/2016,11:40:54
11787,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,420,480,234.1,12/07/2016,11:40:54
11756,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,420,480,181.9,12/07/2016,11:40:53
11757,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,420,480,207.3,12/07/2016,11:40:53
11758,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,420,480,284.9,12/07/2016,11:40:53
11759,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,420,480,230.3,12/07/2016,11:40:53
11760,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,420,480,525.2,12/07/2016,11:40:53
11761,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,420,480,314.4,12/07/2016,11:40:53
11762,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,420,480,107.1,12/07/2016,11:40:53
11763,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,420,480,147.7,12/07/2016,11:40:53
11764,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,420,480,284.4,12/07/2016,11:40:53
11765,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,420,480,249.3,12/07/2016,11:40:53
11766,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,420,480,320.9,12/07/2016,11:40:53
11767,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,420,480,327.8,12/07/2016,11:40:53
11768,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,420,480,203.2,12/07/2016,11:40:53
11769,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,420,480,203,12/07/2016,11:40:53
11770,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,420,480,257.1,12/07/2016,11:40:54
11771,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,420,480,86.8,12/07/2016,11:40:54
11788,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,480,540,182.8,12/07/2016,11:41:54
11789,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,480,540,338.1,12/07/2016,11:41:54
11790,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,480,540,331.3,12/07/2016,11:41:54
11791,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,480,540,91.6,12/07/2016,11:41:54
11792,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,480,540,283.3,12/07/2016,11:41:54
11793,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,480,540,191.5,12/07/2016,11:41:54
11794,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,480,540,334.5,12/07/2016,11:41:54
11795,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,480,540,208.6,12/07/2016,11:41:54
11796,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,480,540,181.6,12/07/2016,11:41:54
11797,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,480,540,290.8,12/07/2016,11:41:54
11798,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,480,540,202.3,12/07/2016,11:41:54
11799,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,480,540,419.8,12/07/2016,11:41:54
11800,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,480,540,377.8,12/07/2016,11:41:54
11801,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,480,540,199.5,12/07/2016,11:41:54
11802,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,480,540,108.8,12/07/2016,11:41:54
11803,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,480,540,193.8,12/07/2016,11:41:54
11804,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,480,540,274.3,12/07/2016,11:41:53
11805,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,480,540,268.1,12/07/2016,11:41:53
11806,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,480,540,258.4,12/07/2016,11:41:53
11807,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,480,540,206.3,12/07/2016,11:41:53
11808,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,480,540,328.8,12/07/2016,11:41:53
11809,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,480,540,171.5,12/07/2016,11:41:53
11810,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,480,540,244.4,12/07/2016,11:41:53
11811,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,480,540,164.5,12/07/2016,11:41:53
11812,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,480,540,283.6,12/07/2016,11:41:53
11813,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,480,540,288.3,12/07/2016,11:41:53
11814,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,480,540,399,12/07/2016,11:41:53
11815,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,480,540,495.9,12/07/2016,11:41:53
11816,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,480,540,219.7,12/07/2016,11:41:53
11817,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,480,540,182.8,12/07/2016,11:41:54
11818,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,480,540,275.9,12/07/2016,11:41:54
11819,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,480,540,185.5,12/07/2016,11:41:54
11836,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,540,600,214,12/07/2016,11:42:53
11837,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,540,600,309.7,12/07/2016,11:42:53
11838,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,540,600,299.7,12/07/2016,11:42:53
11839,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,540,600,87.6,12/07/2016,11:42:53
11840,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,540,600,241.8,12/07/2016,11:42:53
11841,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,540,600,240.7,12/07/2016,11:42:53
11842,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,540,600,351.5,12/07/2016,11:42:53
11843,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,540,600,236,12/07/2016,11:42:53
11844,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,540,600,177.5,12/07/2016,11:42:53
11845,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,540,600,262.3,12/07/2016,11:42:53
11846,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,540,600,191.5,12/07/2016,11:42:53
11847,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,540,600,406.7,12/07/2016,11:42:53
11848,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,540,600,397.9,12/07/2016,11:42:53
11849,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,540,600,125.7,12/07/2016,11:42:53
11850,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,540,600,196.8,12/07/2016,11:42:54
11851,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,540,600,174.5,12/07/2016,11:42:54
11820,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,540,600,271,12/07/2016,11:42:54
11821,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,540,600,337.7,12/07/2016,11:42:54
11822,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,540,600,264.3,12/07/2016,11:42:54
11823,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,540,600,207.9,12/07/2016,11:42:54
11824,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,540,600,468.1,12/07/2016,11:42:54
11825,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,540,600,354.9,12/07/2016,11:42:54
11826,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,540,600,273.9,12/07/2016,11:42:54
11827,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,540,600,229.3,12/07/2016,11:42:54
11828,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,540,600,371.2,12/07/2016,11:42:54
11829,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,540,600,283.7,12/07/2016,11:42:54
11830,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,540,600,303,12/07/2016,11:42:54
11831,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,540,600,296.4,12/07/2016,11:42:54
11832,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,540,600,203.1,12/07/2016,11:42:54
11833,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,540,600,270.5,12/07/2016,11:42:54
11834,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,540,600,356.9,12/07/2016,11:42:54
11835,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,540,600,206,12/07/2016,11:42:54
11868,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,600,660,225.4,12/07/2016,11:43:53
11869,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,600,660,339,12/07/2016,11:43:54
11870,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,600,660,256.6,12/07/2016,11:43:54
11871,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,600,660,100.1,12/07/2016,11:43:54
11872,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,600,660,251.4,12/07/2016,11:43:54
11873,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,600,660,180.9,12/07/2016,11:43:54
11874,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,600,660,310.3,12/07/2016,11:43:54
11875,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,600,660,329.8,12/07/2016,11:43:54
11876,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,600,660,198,12/07/2016,11:43:54
11877,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,600,660,290.4,12/07/2016,11:43:54
11878,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,600,660,316,12/07/2016,11:43:54
11879,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,600,660,411.8,12/07/2016,11:43:54
11880,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,600,660,414,12/07/2016,11:43:54
11881,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,600,660,132.2,12/07/2016,11:43:54
11882,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,600,660,186.8,12/07/2016,11:43:54
11883,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,600,660,159.8,12/07/2016,11:43:54
11852,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,600,660,194.1,12/07/2016,11:43:53
11853,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,600,660,346.9,12/07/2016,11:43:53
11854,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,600,660,297.7,12/07/2016,11:43:53
11855,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,600,660,223.1,12/07/2016,11:43:53
11856,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,600,660,476,12/07/2016,11:43:53
11857,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,600,660,195.2,12/07/2016,11:43:53
11858,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,600,660,261.3,12/07/2016,11:43:53
11859,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,600,660,156.8,12/07/2016,11:43:53
11860,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,600,660,321.6,12/07/2016,11:43:53
11861,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,600,660,286.7,12/07/2016,11:43:53
11862,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,600,660,378.6,12/07/2016,11:43:53
11863,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,600,660,370.5,12/07/2016,11:43:53
11864,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,600,660,203.9,12/07/2016,11:43:53
11865,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,600,660,245,12/07/2016,11:43:53
11866,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,600,660,312.3,12/07/2016,11:43:53
11867,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,600,660,187.3,12/07/2016,11:43:53
11900,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,660,720,276.5,12/07/2016,11:44:54
11901,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,660,720,282.2,12/07/2016,11:44:54
11902,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,660,720,349.9,12/07/2016,11:44:54
11903,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,660,720,142.4,12/07/2016,11:44:54
11904,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,660,720,283,12/07/2016,11:44:54
11905,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,660,720,236.7,12/07/2016,11:44:54
11906,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,660,720,264.3,12/07/2016,11:44:54
11907,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,660,720,225.6,12/07/2016,11:44:54
11908,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,660,720,159.4,12/07/2016,11:44:54
11909,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,660,720,271,12/07/2016,11:44:54
11910,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,660,720,302.9,12/07/2016,11:44:54
11911,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,660,720,355.4,12/07/2016,11:44:54
11912,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,660,720,484.6,12/07/2016,11:44:54
11913,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,660,720,205.4,12/07/2016,11:44:54
11914,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,660,720,185.5,12/07/2016,11:44:54
11915,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,660,720,215.2,12/07/2016,11:44:54
11884,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,660,720,298.4,12/07/2016,11:44:53
11885,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,660,720,531.1,12/07/2016,11:44:53
11886,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,660,720,288.2,12/07/2016,11:44:53
11887,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,660,720,246.7,12/07/2016,11:44:53
11888,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,660,720,447.8,12/07/2016,11:44:53
11889,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,660,720,207.1,12/07/2016,11:44:53
11890,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,660,720,112.8,12/07/2016,11:44:53
11891,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,660,720,98.8,12/07/2016,11:44:54
11892,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,660,720,338.2,12/07/2016,11:44:54
11893,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,660,720,245,12/07/2016,11:44:54
11894,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,660,720,299.3,12/07/2016,11:44:54
11895,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,660,720,351.7,12/07/2016,11:44:54
11896,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,660,720,192.7,12/07/2016,11:44:54
11897,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,660,720,180.8,12/07/2016,11:44:54
11898,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,660,720,392.4,12/07/2016,11:44:54
11899,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,660,720,171.4,12/07/2016,11:44:54
11932,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,720,780,225.9,12/07/2016,11:45:54
11933,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,720,780,364.1,12/07/2016,11:45:54
11934,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,720,780,306.1,12/07/2016,11:45:54
11935,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,720,780,127.2,12/07/2016,11:45:54
11936,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,720,780,234.8,12/07/2016,11:45:54
11937,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,720,780,193.6,12/07/2016,11:45:54
11938,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,720,780,347.4,12/07/2016,11:45:54
11939,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,720,780,222.6,12/07/2016,11:45:54
11940,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,720,780,187.7,12/07/2016,11:45:54
11941,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,720,780,275.3,12/07/2016,11:45:54
11942,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,720,780,258.8,12/07/2016,11:45:54
11943,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,720,780,398.1,12/07/2016,11:45:54
11944,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,720,780,445.5,12/07/2016,11:45:54
11945,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,720,780,124.6,12/07/2016,11:45:54
11946,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,720,780,187.6,12/07/2016,11:45:54
11947,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,720,780,192.2,12/07/2016,11:45:54
11916,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,720,780,182.3,12/07/2016,11:45:53
11917,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,720,780,423.2,12/07/2016,11:45:53
11918,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,720,780,189.9,12/07/2016,11:45:53
11919,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,720,780,183.6,12/07/2016,11:45:53
11920,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,720,780,455.4,12/07/2016,11:45:53
11921,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,720,780,252.5,12/07/2016,11:45:53
11922,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,720,780,252.2,12/07/2016,11:45:53
11923,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,720,780,160.1,12/07/2016,11:45:53
11924,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,720,780,330.7,12/07/2016,11:45:53
11925,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,720,780,241.4,12/07/2016,11:45:53
11926,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,720,780,265.2,12/07/2016,11:45:53
11927,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,720,780,322.5,12/07/2016,11:45:53
11928,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,720,780,201.2,12/07/2016,11:45:53
11929,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,720,780,196.6,12/07/2016,11:45:54
11930,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,720,780,369.7,12/07/2016,11:45:54
11931,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,720,780,153.2,12/07/2016,11:45:54
11964,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,780,840,200.8,12/07/2016,11:46:54
11965,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,780,840,324.5,12/07/2016,11:46:54
11966,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,780,840,354.5,12/07/2016,11:46:54
11967,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,780,840,45.3,12/07/2016,11:46:54
11968,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,780,840,242.5,12/07/2016,11:46:54
11969,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,780,840,224.8,12/07/2016,11:46:54
11970,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,780,840,355.3,12/07/2016,11:46:54
11971,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,780,840,236.2,12/07/2016,11:46:54
11972,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,780,840,172.1,12/07/2016,11:46:54
11973,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,780,840,234,12/07/2016,11:46:54
11974,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,780,840,265.8,12/07/2016,11:46:54
11975,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,780,840,408.3,12/07/2016,11:46:54
11976,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,780,840,492.2,12/07/2016,11:46:54
11977,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,780,840,195.9,12/07/2016,11:46:54
11978,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,780,840,178.2,12/07/2016,11:46:54
11979,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,780,840,178.7,12/07/2016,11:46:54
11948,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,780,840,237.7,12/07/2016,11:46:53
11949,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,780,840,220,12/07/2016,11:46:53
11950,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,780,840,280.6,12/07/2016,11:46:53
11951,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,780,840,185.9,12/07/2016,11:46:53
11952,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,780,840,487.7,12/07/2016,11:46:53
11953,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,780,840,248.2,12/07/2016,11:46:53
11954,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,780,840,177.8,12/07/2016,11:46:53
11955,1.0,2.0,1.0,1.0,AB,c2-008,DM2024,780,840,204.4,12/07/2016,11:46:53
11956,1.0,2.0,1.0,1.0,AB,c2-009,DM2025,780,840,275.1,12/07/2016,11:46:53
11957,1.0,2.0,1.0,1.0,AB,c2-010,DM2026,780,840,290.8,12/07/2016,11:46:53
11958,1.0,2.0,1.0,1.0,AB,c2-011,DM2027,780,840,248.6,12/07/2016,11:46:53
11959,1.0,2.0,1.0,1.0,AB,c2-012,DM2028,780,840,329.5,12/07/2016,11:46:53
11960,1.0,2.0,1.0,1.0,AB,c2-013,DM2029,780,840,208.9,12/07/2016,11:46:53
11961,1.0,2.0,1.0,1.0,AB,c2-014,DM2030,780,840,171.8,12/07/2016,11:46:54
11962,1.0,2.0,1.0,1.0,AB,c2-015,DM2031,780,840,332,12/07/2016,11:46:54
11963,1.0,2.0,1.0,1.0,AB,c2-016,DM2032,780,840,141.6,12/07/2016,11:46:54
11980,1.0,2.0,1.0,1.0,AB,c1-001,DM1001,840,900,243.9,12/07/2016,11:47:54
11981,1.0,2.0,1.0,1.0,AB,c1-002,DM1002,840,900,369.9,12/07/2016,11:47:54
11982,1.0,2.0,1.0,1.0,AB,c1-003,DM1003,840,900,305.4,12/07/2016,11:47:54
11983,1.0,2.0,1.0,1.0,AB,c1-004,DM1004,840,900,110.1,12/07/2016,11:47:54
11984,1.0,2.0,1.0,1.0,AB,c1-005,DM1005,840,900,227.3,12/07/2016,11:47:54
11985,1.0,2.0,1.0,1.0,AB,c1-006,DM1006,840,900,256.7,12/07/2016,11:47:54
11986,1.0,2.0,1.0,1.0,AB,c1-007,DM1007,840,900,319.1,12/07/2016,11:47:54
11987,1.0,2.0,1.0,1.0,AB,c1-008,DM1008,840,900,194.3,12/07/2016,11:47:54
11988,1.0,2.0,1.0,1.0,AB,c1-009,DM1009,840,900,182.6,12/07/2016,11:47:54
11989,1.0,2.0,1.0,1.0,AB,c1-010,DM1010,840,900,245.5,12/07/2016,11:47:54
11990,1.0,2.0,1.0,1.0,AB,c1-011,DM1011,840,900,334.7,12/07/2016,11:47:54
11991,1.0,2.0,1.0,1.0,AB,c1-012,DM1012,840,900,405.4,12/07/2016,11:47:54
11992,1.0,2.0,1.0,1.0,AB,c1-013,DM1013,840,900,430.7,12/07/2016,11:47:54
11993,1.0,2.0,1.0,1.0,AB,c1-014,DM1014,840,900,230.9,12/07/2016,11:47:54
11994,1.0,2.0,1.0,1.0,AB,c1-015,DM1015,840,900,196.8,12/07/2016,11:47:54
11995,1.0,2.0,1.0,1.0,AB,c1-016,DM1016,840,900,174.1,12/07/2016,11:47:54
11996,1.0,2.0,1.0,1.0,AB,c2-001,DM2017,840,900,269.9,12/07/2016,11:47:53
11997,1.0,2.0,1.0,1.0,AB,c2-002,DM2018,840,900,268.7,12/07/2016,11:47:53
11998,1.0,2.0,1.0,1.0,AB,c2-003,DM2019,840,900,262.9,12/07/2016,11:47:53
11999,1.0,2.0,1.0,1.0,AB,c2-004,DM2020,840,900,229.2,12/07/2016,11:47:53
12000,1.0,2.0,1.0,1.0,AB,c2-005,DM2021,840,900,599.6,12/07/2016,11:47:53
12001,1.0,2.0,1.0,1.0,AB,c2-006,DM2022,840,900,259.2,12/07/2016,11:47:53
12002,1.0,2.0,1.0,1.0,AB,c2-007,DM2023,840,900,195,12/07/2016,11:47:53
